Word, Ner-Tag
Države;I-loc
značio;O
desničarske;O
dužnost;O
šefom;O
Holivudski;O
apsolutnim;O
uređaje;O
Željkom;B-per
borba;O
rizik;O
zamenikom;O
nelegalne;O
poslovnoj;O
Tabanovcima;B-loc
deoničare;O
saobraćaju;O
Split;B-loc
artifakti;O
manjinsko;O
tajming;O
pakt;O
Festival;B-misc
nadjačalo;O
reformista;O
Behrakis;I-per
sprortista;O
događaja;O
otvore;O
Saveznici;B-org
kolumnista;O
aranžmana;O
1994.;O
ublažavanje;O
umrlom;O
rušiti;O
omogućiće;O
preti;O
polju;O
ulaganja;I-org
budžetskih;O
Bašar;B-per
zaključuje;O
UN-ov;B-org
teritoriju;O
Puhalo;B-per
Baret;I-per
službenika;O
bivša;O
domaćih;O
organizovanog;O
konceptu;O
svetlih;O
pravo;O
viznog;O
drumski;O
SDSM;B-org
Đinđića;B-per
izvlačenja;O
različite;O
olakšati;O
Simić;I-per
argumente;O
ubistvu;O
Dragica;B-per
pogodnosti;O
Velike;B-misc
adekvatnih;O
robusne;O
policijske;I-org
Sofiji;I-org
iznosila;O
Francuske;B-loc
vrši;O
infrastruktura;O
naoružane;O
ishod;O
gledalaca;O
Hercegovine;I-loc
dogodile;O
postavljeni;O
Oto;B-per
počele;O
najboljeg;O
značajniji;O
Fijerze;B-loc
Jovoviću;I-per
izmene;O
više;O
smanjiti;O
atentatom;O
Vojnici;O
TDA;B-misc
naselju;O
Jaldžinkaje;B-per
krvoprolića;O
Sportisti;O
Vlade;B-per
Slobodne;B-org
učestvovali;O
okruženje;O
investitor;O
saradnik;O
SMURD;B-org
delati;O
upala;O
romske;O
oprašta;O
naše;O
škole;O
završiti;O
egipatskog;O
Vladimira;B-per
hrvatski;O
Isaja;I-per
petka;O
nemuslimani;O
beskompromisniji;O
kažu;O
mirno;O
Konkurs;O
Trajao;O
koga;O
uslužnim;O
zaključio;O
Ahtisarijevim;B-deriv-per
formacija;O
renomirani;O
prodavca;O
Evropljanin;B-per
Mladić;B-per
CHP;B-org
premašivao;O
Izjava;O
Tofer;I-org
Mađarske;B-loc
Federaciji;B-org
Prijateljska;O
gimnastičarka;O
reakciju;O
Potrebne;O
Odlazeći;O
činovnici;O
Udre;I-per
stvarnom;O
Broza;I-per
prerasle;O
muftije;O
Fredrik;B-per
rizikuju;O
aktivisti;O
Algemajne;I-org
republikanski;O
igru;O
nadolazećih;O
uniju;I-org
Naimova;I-per
Potpredsednik;O
govoru;O
samita;O
Koliko;O
Milčo;B-per
Radovanović;B-per
hvatanje;O
fokusom;O
kompetentnost;O
prioriteta;O
Pravno;O
Sarajevu;I-org
Metjuom;B-per
stavovi;O
Džonom;B-per
potpredsednica;O
autonomiju;O
ubice;O
skorijim;O
Medijapul;B-org
izreku;O
gonjenju;O
Tbilisija;B-loc
ul-Adha;I-misc
Borisova;I-per
detalja;O
problema;I-misc
petogodišnjeg;O
stranih;O
operskom;O
kojem;O
Za;O
iskustva;O
reformske;I-org
podrže;O
propast;O
Parfene;B-per
skoru;O
nadgledala;O
idejama;O
osnova;O
odredbi;O
izloženi;O
Luković;B-per
agenti;O
primoralo;O
nezaposlenost;O
obzir;O
akademije;I-org
vizom;O
Morinu;I-per
smeni;O
Dačić;I-per
skelet;O
eksplicitno;O
demokratizacije;O
Cro-a-Porter;B-misc
kompaniju;O
nekonvencionalnih;O
Del;I-per
Revizorske;B-org
oslonac;O
Hippy;B-org
susednim;O
Morinino;B-deriv-per
privedene;O
strana;O
ređi;O
korita;O
misijom;O
Fabio;B-per
Balkana;I-loc
kongresa;I-misc
predstavljaće;O
odsto;O
Trajkovskog;I-per
Berberoglu;B-per
glasati;O
civilizacija;I-org
socijalističkoj;O
gledaoce;O
sopran;O
Gora;I-loc
40;O
manjinu;O
zasnovan;O
Crnogorska;O
manifestacije;O
napustiti;O
ovlašćeno;O
neugodno;O
vlasništva;O
pokretač;O
bušenja;O
Hladnog;B-misc
pretvori;O
ekstremnog;O
pročitana;O
96;O
Dablinom;B-loc
Svetlina;B-per
novac;O
Zagreb;B-loc
najvažnije;O
prevezu;O
većeg;O
analitičara;O
Plašim;O
potrebne;O
informativna;I-org
najteža;O
nam;O
Fehmijuu;B-per
osumnjičenog;O
alge;O
čulo;O
niska;O
istraže;O
reda;I-org
potisnuta;O
okrivljuje;O
napori;O
Ozak;I-per
umetnost;I-org
dovela;O
obrazuju;O
angažovale;O
Dilara;I-per
kultura;O
upotrebe;O
civilizacija;I-misc
sada;I-loc
30.000;O
Korak;O
federacija;O
--;I-misc
nasuprot;O
podsticanje;O
izrazili;O
Arus;B-per
Tanasis;B-per
FIFA;B-org
pokazati;O
zadatke;O
najuglednijih;O
harmonizaciju;O
pati;O
Velčevu;I-per
deoničarskog;O
Pres;I-org
Bugarske;I-org
zvanične;O
Buse;B-per
umetničke;O
slabi;O
dala;O
42;O
šalje;O
spekulišu;O
selima;O
ilegalno;O
ultranacionaliste;O
neprocenjiv;O
direktor;O
slabom;O
Orban;I-per
Georgi;B-per
prijemu;I-misc
voljni;O
ponekad;O
novoprosirene;O
postojao;O
Rezolucija;B-misc
zahtevajući;O
Moldavska;O
istanbulska;O
bi;O
podržavamo;O
kolapsa;O
agenciji;O
uticali;O
širi;O
paranoja;O
pokretom;O
najverovatnije;O
kantri;O
Rezoluciju;O
Muslimanska;O
doneće;O
izbio;O
garderoba;O
izvozne;O
moguće;O
komunizmom;O
uspostavimo;O
Francuza;B-per
Ališu;I-per
staroj;O
radnik;O
Pasi;B-per
izuzetno;O
otpremi;O
komplikovanje;O
fosfornih;O
Kalojan;B-per
razgovaraju;O
Koštunicu;I-per
sutrašnji;O
150;O
2004.;O
demokratska;I-org
ambasada;O
obale;O
puštala;O
Ivica;B-per
šećernoj;O
političko;O
ponovi;O
završim;O
Rumunije;I-org
Zvezdan;B-per
Ceco;I-per
Predrag;B-per
organizovane;O
smisla;O
Svakog;O
Litvanije;B-loc
Nafta;O
loptu;O
Vlašić;B-loc
tiraž;O
pogodno;O
5.58;O
glavom;O
puzajućeg;O
važnih;O
ostvari;O
predloži;O
budžetom;O
Sjedinjenih;B-loc
Demokratija;I-org
različito;O
interventne;O
ILF;B-org
spas;I-misc
privatizacioni;O
jesam;O
dohvat;O
ukazao;O
PSSE;B-org
vodenog;O
rastera;O
pojačana;O
svrhe;O
povećanjem;O
poplavljeno;O
na;O
monetarnu;O
bacanje;O
ministarstvom;O
Nedelja;B-misc
Kapiji;I-loc
zadužila;O
inovacije;O
koordinaciju;I-org
komadi;O
Salcburgu;B-loc
nadimkom;O
poveća;O
jermenska;O
Evro;B-misc
Nepostojanje;O
pasus;O
doselila;O
sastala;O
godišnjom;O
životinje;O
Mraza;I-per
Dogovori;O
kulturni;I-loc
Borovo;B-loc
berze;I-org
punog;O
zapadnim;O
mnoštvom;O
naftne;O
Najveća;O
leto;O
mnogim;O
impresionirani;O
1998.;O
obnovila;O
predvođene;O
haosa;O
apelacionih;O
tešku;O
truda;O
dozvoliti;O
oprostiti;I-misc
starosne;O
romskoj;O
novorođenčad;O
Prelazni;O
proteže;O
radikalnu;I-org
Bar;O
budućnosti;I-misc
Savet;B-org
pojašnjenja;O
HDZ;B-org
minimumom;O
odreda;O
radio;I-org
kišne;O
PAOK;B-org
2002.;O
entiteta;O
Odluka;O
fraza;O
narode;O
pristane;O
aktivnosti;O
dozvoli;O
pregovori;O
ozloglašeni;O
pa;O
UN-u;B-org
Easy;B-org
strahuju;O
potpisivani;O
reviziju;O
uništiti;O
konj;O
2010;I-misc
pravna;O
obični;O
američkim;O
Gruevski;B-per
izloženih;O
raskinula;O
Crnogorce;B-per
oštetila;O
razmotrio;O
stanovnica;O
naoružanje;O
Nacionalnog;B-org
polufinalista;O
gastroenterolozi;O
proročanska;O
vidim;O
većinu;O
uteha;O
pozajmljivanja;O
generalne;O
Ligi;I-misc
vezana;O
Međunarodna;O
najbogatijih;O
Jedanaest;O
igranom;O
primorala;O
zemlje;O
domaće;O
komisija;I-org
ostalog;O
515;O
obavljajući;O
Nepisani;O
privukla;O
fokusira;O
visokog;O
Hasan;B-per
Arsim;B-per
karakteristike;O
rezolucije;O
opštim;O
drugačija;O
zaplenjenih;O
Slivena;B-loc
Obraza;B-org
korene;O
mirne;O
Daf;I-per
šesta;O
istu;O
abortuse;O
Mesi;B-per
bankama;O
mosta;O
činjenice;O
Tadićevi;B-deriv-per
ekonomska;I-org
Zajedno;O
Počasnu;O
impresionirala;O
državnosti;O
Uticaj;O
vehabijskog;O
gledaocima;O
šišarki;O
nimalo;O
protokolom;O
argument;O
težina;O
priznati;O
knjiga;O
Poljski;O
uključivao;O
saradnicima;O
revizorske;O
sportskom;I-loc
reklamiraju;O
optuženih;O
definiše;O
Grupe;O
zloupotrebljen;O
prevaziđemo;O
suverenitet;O
nazvala;O
prodajom;O
veze;O
Liban;B-loc
Fejsbuk;B-org
blogeri;O
Srbijom;B-loc
naredbi;O
glavnim;O
Čekua;I-per
Bosance;B-per
200.000;O
uvučeni;O
polomljeni;O
informisala;O
Međutim;O
barela;O
diktatorskim;O
investicijama;O
sused;O
Oblast;O
unapređivanja;O
Mirko;B-per
Volen;B-per
novinarima;O
vešanje;I-misc
Roše;I-per
karijere;O
nakon;O
izvešteno;O
slaba;O
Efendija;O
vam;O
uniformi;O
navodnih;O
Kušner;I-per
upija;O
okolne;O
najsigurnijih;O
mešali;O
saučešće;O
Džaferija;I-per
TV;I-org
kvalifikacija;O
dobija;O
Martin;B-per
otvaranja;O
odboru;I-org
nepostojanje;O
izveštaja;O
Generalštaba;I-org
Ivanov;B-per
izrazio;O
mnoštvo;O
fotografije;O
87;O
najvećem;O
odsvirali;O
2007.;O
glavnom;O
skijaš;O
potkrepe;O
Dobre;O
mir;O
grob;O
osamdesetih;O
Kitom;B-per
Koreje;I-loc
stvarni;O
dodatne;O
povećalo;O
vredna;O
zaključke;O
kurdskih;O
naučila;O
moderne;O
saznaju;O
Špirić;I-per
Papandreu;B-per
potvrdi;O
Južne;B-loc
verziju;O
Topi;I-per
stavljena;O
Bugarske;B-org
osnovao;O
Balaj;I-per
prethodnog;O
autoput;O
akreditive;O
korisnim;O
krugu;O
Koalicija;B-org
snose;O
čezne;O
Rilindija;B-org
preduzetnica;O
za;I-misc
prežive;O
ustavnom;B-org
vođenja;O
prekršaj;O
pomoglo;O
Bukureštu;I-org
pripremaju;O
uspostavljanje;O
obrazovanje;I-org
apsolutno;O
staljinizam;O
radne;O
dnevnice;O
poštovanje;O
Tačijem;I-per
profesorske;O
podmladaka;O
Ranije;O
otkriven;O
rad;O
Malo;O
kafeu;O
predstaviti;O
praksa;O
dijalog;O
internetu;O
Kadare;B-per
aktiviraju;O
morate;O
Koviljači;I-loc
nivo;O
5.000;O
programi;O
potvrđene;O
Nacija;I-org
Romeda;B-per
Zorica;B-per
postignu;O
odbačena;O
pripadnost;O
kupatila;O
Jadranskog;B-loc
u;I-loc
porasle;O
potražnja;O
Vajt;B-org
odbrambenog;O
ostvarivanja;O
monopolistički;O
Drašković;I-per
Orhan;B-per
blagoslovima;O
glatko;O
tvrdim;O
Liberman;I-per
otišla;O
maslinovog;O
bilateralnu;O
nereda;O
manastir;O
Lemijerom;I-per
Mustafa;I-per
Vimbldonu;B-misc
razornu;O
optuženičkoj;O
znak;O
Atinu;B-loc
ozbiljna;O
švedsku;O
nedobijanja;O
Komšić;B-per
grejs;O
sloma;O
Ljubica;B-per
izabrali;O
Chevron;B-org
deci;O
izvrgnute;O
Topijem;I-per
procesa;O
reﬂuksnog;O
Eduard;B-per
vreme;O
Vilijem;B-per
procese;O
porasla;O
borbu;I-org
Tipsarević;I-per
fer;O
podređeni;O
Nike;I-loc
moldavski;O
pregovaračima;O
bezbednost;O
Zlostavljanje;O
hipoteku;O
povodom;O
odličnog;O
Pop-Lazić;I-per
Puhalo;I-per
austrijske;O
proda;O
prikazani;O
suštinskog;O
Ministarstvo;B-org
očekivalo;O
najizolovanijom;O
podigao;O
poštom;O
Ćančeti;I-per
prehlade;O
sala;O
predlogu;O
pogođenim;O
Savetu;B-org
KFOR-a;B-org
nešto;O
Ključ;B-misc
D;I-per
mera;O
uperio;O
posmatrači;O
nazadovanje;O
bin;I-per
ukotvljen;O
novembra;O
bande;O
socijalne;I-org
održala;O
rezultirali;O
postavljenja;O
potrošnje;O
prevrata;O
Genc;B-per
etnički;O
ključni;O
zatvorskog;O
gest;O
folk;O
Nobelove;I-org
zvati;O
međusobnim;O
vakcina;O
konvenciji;I-misc
Vasil;B-per
Benedikta;B-per
ugostio;O
roba;O
granične;O
prinuđenoj;O
ograničen;O
osobom;O
Iako;O
suprotno;O
predsedniče;O
demokratičnija;O
Procenili;O
Tunisa;B-loc
hirurzi;O
zajednički;O
zastavom;O
Viktorom;B-per
iskoristi;O
tajnim;O
mesne;O
odobrio;O
Kini;B-loc
zabeležile;O
Aktar;I-per
1.700;O
odbaci;O
omladine;I-org
ombudsman;O
seriji;O
Vetevendosju;B-org
Vojska;B-org
činjenicu;O
ućutka;O
Krušu;I-loc
Mirča;B-per
sklopu;O
ekonomiju;O
Kriminološkog;B-org
korporativne;O
kontroverzni;O
pohađaju;O
Kosor;I-per
mermera;O
povraćaj;O
pominje;O
slatkiša;O
poštuju;O
uvoz;O
prestonica;O
neću;O
Ali;B-per
najniži;O
posredovanje;O
šireg;O
rival;O
zakonodavne;O
ideala;O
Valkanovska;B-per
federalne;O
vremenom;O
Režiser;O
kult;O
molitvi;O
timovi;O
upotpunjen;O
utrt;O
Trebinja;B-loc
Istovremeno;O
Petrov;B-per
Švajcarske;B-loc
komentator;O
Aziju;B-loc
graničnog;O
kategorizovan;O
postati;O
direktora;O
seli;O
lidere;O
Evropa;B-loc
učinila;O
autentičan;O
hrane;O
proglasi;O
licencirane;O
gitaru;O
brod;O
Holandska;B-org
Lukić;B-per
približilo;O
Aldo;I-per
poslednje;O
ekonomisti;O
tentativni;O
novinara;O
otvaranje;O
zalagala;O
Nirmbergu;I-misc
2010.;O
ženskih;O
municija;O
Dejtonskog;B-misc
pušten;O
rešen;O
vojnika;O
okupio;O
humanitarnih;I-org
Mehmetom;B-per
pucnjavi;O
verskih;O
Josipa;B-per
integrišući;O
razgovarali;O
sveta;O
komentatora;O
tekstila;O
Gojković;I-per
pobedivši;O
Dragana;B-per
Aljbin;B-per
lingvistima;O
Sanadera;I-per
Sandžačke;B-org
Ljufti;B-per
Grčkom;B-loc
razrešeni;O
prekinut;O
pokažu;O
brutalnih;O
održivi;O
Miroljubom;B-per
šteta;O
Balikesir;I-org
Gordanom;B-per
samitu;O
ravno;O
kojima;O
obrazloženjem;O
poslovna;O
Đinusi;I-per
zdrav;O
očuvanju;O
stručnjak;O
učvrste;O
Krajšumoviću;I-per
Zorana;B-per
dodatnog;O
Rajs;I-per
Tribjuna;I-org
krizi;O
letnju;O
žestokom;O
šuma;O
51.505;O
Volfganga;B-per
štednje;O
ojačala;O
Država;I-loc
poduža;O
pesticida;O
Vanjo;B-per
Svedoka;B-per
socijalnom;O
Zloković;I-per
Potrebni;O
UNODC;B-org
Topalijevom;B-per
Fakulteta;B-org
pronađenim;O
Borisov;B-per
Tel;B-loc
investicionom;O
eksplozivna;O
negativne;O
plivanju;O
najduži;O
Saved;I-misc
ojačati;O
menjačnice;O
budžet;O
29.9.2011.;O
predložila;O
kamionima;O
sankcija;O
učinivši;O
nacionalnu;I-org
usvojenim;O
tajni;O
onom;O
CNA;B-org
izlazak;O
zahteve;O
ožive;O
Radnik;O
gledamo;O
korisna;O
državni;O
proceduri;O
mu;O
svakog;O
zastarelu;O
pozivali;O
zaplena;O
koju;O
Mitić;B-per
godišnjim;O
optimizam;O
skali;O
bugarskim;O
Uprkos;O
Bido;I-per
negirao;O
veštinama;O
svake;O
visoke;O
portugalski;O
pozadinu;O
zarad;O
kritikuje;O
Jovan;B-per
smer;O
svet;O
ostanak;O
Abdulaha;B-per
napredne;I-org
Novinari;O
Metju;B-per
Dokument;O
Harald;B-per
Svuda;O
razlozima;O
Abdulaziza;I-per
meri;O
Dok;O
milimetra;O
eksplozivom;O
Arif;B-per
pevalo;O
sekretara;O
uslove;O
turskih;O
upravu;O
imovinsku;O
obaviti;O
formiranja;O
kontinuirani;O
Bernar;B-per
predsedavajućeg;O
potpredsednicu;O
popularan;O
vođu;O
smeštaja;O
razreši;O
Ešdaunova;B-deriv-per
svetskog;I-misc
Đorđević;B-per
NATO-ovog;B-org
propustiće;O
Poslednje;O
očekivanja;O
budžetskom;O
crvenim;O
autorskih;O
Tirani;B-loc
zadužen;O
političkog;O
ministarstva;I-org
parametara;O
klimavim;O
mojih;O
Outlook;B-misc
implikacijama;O
Filmskom;B-misc
mirovne;O
fleksibilnost;O
Treće;O
ostalo;O
probiju;O
kapsula;O
prvom;O
Idrizi;I-per
muzej;O
Labavo;O
mleko;O
ksenofobije;O
Bugarska;B-org
ljudskih;O
objavljivati;O
Jang;B-per
isticao;O
reaguju;O
rešetaka;O
osiguranje;I-org
životinjski;O
dokazuju;O
obalskih;O
Demokratska;B-org
ona;O
reformu;O
eksperimenti;O
Izgubio;O
poginulo;O
optužujući;O
zajednici;O
more;O
veća;O
zagarantovani;O
ponudi;O
integraciji;O
punopravan;O
Prva;O
Povređeno;O
privatizuje;O
kritičari;O
rezultati;O
nema;O
razočarenja;O
postigle;O
Kostas;B-per
specijalne;I-org
slamanje;O
Mati;B-per
20;O
poslovnih;O
spoljnom;O
artikulisati;O
Pacifički;B-loc
vojno;O
potrebna;O
116;O
završne;O
Parlamentarni;O
poseduje;O
Dejvid;B-per
Only;I-misc
uhapšeni;O
zaštićenim;O
ispunjavanje;O
oblik;O
zamene;O
istorijska;O
440;O
Čerčila;I-per
Akcija;O
Isti;O
kompleksu;O
Sukobi;O
reciklažu;O
podrži;O
sledeći;O
postrojenje;O
januaru;O
ranijoj;O
Lokalna;O
stakla;O
operativnih;O
mešanjem;O
severu;O
utorka;O
kasno;O
pobede;O
mnoge;O
Harel;I-per
zamrzavanje;O
pokrajinom;O
partijama;O
prošla;O
granate;O
Skupštine;B-org
krivičnu;O
biti;O
akcija;O
susedima;O
Balkanska;O
sukobilo;O
DEBUT;B-misc
agresivna;O
Einar;I-per
dobit;O
forum;O
stakleni;O
inostranih;O
stavljen;O
unutrašnjih;O
Davutogluom;I-per
njena;O
Turska;O
bilateralnim;O
Evropljani;B-per
Rusiji;B-loc
razgovarao;O
domaćin;O
glumci;O
Rajnfelt;I-per
Beograda;B-loc
vodama;O
temperaturom;O
Agim;B-per
usklađenih;O
problemu;O
ponovio;O
204;O
Država;O
nasleđu;O
najznačajnija;O
Vasilis;B-per
komercijalizam;O
Bulse;I-org
Nemačku;B-loc
tzv.;O
50;O
snimanju;O
mešovitim;O
Draškovićem;I-per
7-5;O
sprečavanje;O
Vučković;B-per
preuzeti;O
Raspadanje;O
žarište;O
zdravstvo;O
vratile;O
nedostatak;O
lokalni;O
krilu;O
Ustavnom;B-org
Miloševićeva;B-deriv-per
čitalaca;O
Klinici;B-org
Bošković;I-per
dobijanje;O
sabere;O
povećaju;O
usvojena;O
Jermensko-turski;O
službe;O
Rena;B-per
jezikom;O
savremene;I-org
Todorović;I-per
Oluja;B-misc
šahovska;I-org
primenjuju;O
amaterske;O
Stručnjak;O
Hamas;B-org
Romanci;I-per
mandatu;O
zaustavio;O
prekinu;O
Ruseva;I-per
protestima;O
usporavanje;O
dominiraju;O
Obuka;O
problematičnih;O
Proširenje;O
završivši;O
mladih;O
kutije;O
reda;O
Dom;B-misc
srednjih;O
pokušale;O
Zajednički;O
ganga;O
Antu;B-per
ukoliko;O
Ministar;O
bokser;O
objasnili;O
opseg;O
insistirajući;O
optužnica;O
deoničara;O
Azerbejdžan;B-loc
izbacili;O
ispunila;O
gas;O
vezano;O
brodovlasnički;O
vlasništvo;O
prijatelja;O
nemati;O
organizovalo;O
funkcionisanje;O
univerziteta;I-org
Divčevoj;B-deriv-per
mogućem;O
zadovoljavanje;O
privatne;O
odrekao;O
Ilija;B-per
lider;O
mekoj;O
obelodanila;O
frekventnosti;O
rešenjem;O
omogućio;O
granatama;O
Markom;B-per
omogućilo;O
štednja;O
stranaka;I-misc
Vojvodini;B-loc
bave;O
Član;O
Milazim;B-per
Bora;B-per
bugarskom;O
otvorena;O
trula;O
Piramida;O
pripisuje;O
marki;O
Bosne;I-org
rundom;O
slobodom;O
Ključni;O
ponovno;O
bogat;O
Tirani;I-loc
manji;O
Šalja;I-per
Blagojevgradu;B-loc
odbacite;O
skupa;I-misc
nasleđe;O
zaslužuju;O
supruga;O
stvoriti;O
Robert;B-per
prikazano;O
obeležio;O
ljubitelj;O
šumskih;O
međusobno;O
proevropski;O
ozbiljnog;O
bezbednosnim;O
manju;O
pronađe;O
odeljenja;O
Slađane;B-per
turskog;O
menjati;O
istoriji;O
strateški;O
članova;O
televizije;O
Helsinškog;B-org
uslovima;O
navodnog;O
okarakterisao;O
preduslovi;O
sutra;O
održanog;O
Energija;O
uvodi;O
Karl;B-per
Istorija;O
srećan;O
njihovog;O
migracija;O
nepoštovanja;O
voljan;O
neprihvatljiv;O
Organizacija;O
ugrožavanja;O
rata;I-misc
pakistanske;O
standardima;O
Pošiljka;O
muzički;O
Konjanovski;B-per
Hrvatska;O
BiH;I-loc
kontraproduktivna;O
doneta;O
nastojanjima;O
versko;O
njenim;O
pušenje;I-org
platilo;O
Demonstranti;O
produženi;O
kuhinjsko;O
Ministri;O
trpi;O
ogromne;O
Chevron;B-per
proizvodnje;O
odlučio;O
Fuel;I-per
Prištine;B-loc
nedelja;I-misc
zbacivanja;O
Jap;B-per
pozdravlja;O
žalbi;O
dodaje;O
Nasilje;O
zamrzla;O
lojalni;O
ugreje;O
dokazala;O
Žestoki;O
[;O
izvršnog;O
galerije;O
napretku;I-misc
Izborni;B-misc
terorizmom;O
povređen;O
objekata;O
originalnu;O
Burže;I-per
zabave;O
sasvim;O
plaćanje;O
najprodavanije;O
paravojnih;O
monopola;O
Leri;B-per
obrazovanje;O
Bugarin;B-per
učestvovanje;I-org
uprkos;O
uređenja;O
80-godišnji;O
Kukan;I-per
Crnomorske;B-misc
raspuštanje;O
ograničena;O
Cilj;O
Sjedinjenih;I-org
nilski;O
naslediti;O
huligana;O
pada;I-misc
stabilizuju;O
Irskoj;B-loc
islamisti;O
grčkog;O
šengen;I-misc
validnih;O
Kina;B-loc
primer;O
Ivanko;I-per
kandidatkinje;O
Kosovskog;B-org
obračunu;O
Sanja;B-per
trojicu;O
funkcionisati;O
pruža;O
Kosovom;B-loc
platformi;O
privremenih;O
konkretan;O
otrgla;O
Burgas-Aleksandropolis;B-misc
štednji;O
Egiptu;B-loc
Šta;O
opasnijim;O
Tanja;B-per
partnerima;O
Tri;O
klauzule;O
264;O
liderima;O
trima;O
pića;O
brže;O
pokrećemo;O
Istanbulu;B-loc
Čiček;I-per
plivačkom;I-misc
iznenađujuće;O
podizanja;O
dvadesetak;O
imovinskih;O
poslovni;O
Bošković;B-per
istorijskim;O
brendovi;O
materijama;O
ostvarimo;O
institucijama;O
Grupu;O
tehničkih;O
potpunosti;O
Osame;B-per
stanovništvom;O
crkve;O
automatski;O
uskladiti;O
osnovnih;O
moderna;O
poranili;O
Gnev;O
kreće;O
buduća;O
privrženost;O
vrlo;O
Ujar;I-per
jesenju;O
izmenio;O
zalaska;O
sporovi;O
provenijencije;O
teži;O
tursku;O
KFOR-u;B-org
protestu;O
Prizrena;B-loc
zločina;O
otvara;O
Drugi;O
pozvana;O
Anan;B-per
Trebalo;O
Fran;B-per
preduslov;O
ukidanje;O
Homen;I-per
107.000;O
obraća;O
radnje;O
Svenom;B-per
mitinga;O
Sto;O
Redžepi;B-per
poreklu;O
zapaljeni;O
balet;I-org
socijalni;O
nazvan;O
podužići;O
osnovno;O
potpuni;O
Indeks;O
zaključile;O
kupili;O
odgovoriti;O
Tirane;B-loc
treću;O
Planiramo;O
nedeljama;O
Boegradu;I-org
efikasnijem;O
ratifikovala;O
steći;O
Skadarskom;B-loc
glasovi;O
kablova;O
transparentna;I-misc
pozive;O
detonatore;O
Ukupni;O
46-godišnji;O
Brčkom;B-loc
Macura;B-per
diskusije;O
životi;O
učlanjenje;O
predstavlja;O
zlostavljaju;O
Rukovodstvo;O
zvanično;O
dublje;O
Ahmeti;I-per
martovskih;O
pređu;O
skočila;O
Stroe;B-per
pristanu;O
Državna;B-org
Makedoniji;I-misc
komentaru;O
organizovanim;O
ispuniti;O
relevantne;O
mnogi;O
četrnaest;O
37;O
saradnici;O
specifične;O
šalju;O
morala;O
Kostić-Mandić;I-per
služba;O
žitnica;O
Baseskuom;I-per
hektara;O
funkcioniše;O
projektovane;O
.;O
Naša;O
zaštitnom;O
napeta;O
takozvanu;O
prenela;O
jutara;O
imamima;O
samu;O
postepeno;O
otpadnim;O
Sao;B-loc
zvanična;O
uslediće;O
Puninski;B-per
biraju;O
Bogdanović;B-per
žrtvenog;O
implicitno;O
Lahimu;B-per
Region;O
marginama;O
državi;O
prvo;O
zvaničnoj;O
studentske;O
odavanje;O
Elmo;I-org
Vasilakisovom;B-deriv-per
strelac;O
povređenih;O
učesnika;O
Dopisnica;O
turneju;O
granični;O
Terselić;I-per
sukobe;O
suspenzijom;O
pravde;O
devedesetih;O
sluša;O
namešten;O
bezbednosti;I-misc
argentinske;O
ubistva;O
Tridesetšestogodišnja;O
Behtelu;B-org
severnog;O
novčane;O
svrsi;O
istorijskom;O
prošlog;O
sebe;O
oluje;O
imenitelj;O
osetljivoj;O
nezavisno;O
Medijski;O
vere;O
Sudana;B-loc
Talatom;I-per
Hrvat;B-per
izvoznika;O
posluju;O
tampon;O
hrišćanki;O
snage;I-org
neodložnu;O
Asad;I-per
EULEKS-u;B-org
njegovi;O
perspektive;O
Svetska;B-org
sobom;O
ubrzo;O
učini;O
dodali;O
stabilan;O
brutalna;O
priznanjem;O
Drucas;B-per
instrumentom;O
konzervativnu;O
albanski;O
potpisati;O
debatuju;O
Maks;B-per
Trgovinske;O
zapretila;O
ličnih;O
Mirovna;O
originalnih;O
Ujedinjenim;B-loc
ulici;O
završila;O
Novak;B-per
Naksos;B-loc
odnosiće;O
nerešavanje;O
2009.;O
bulevarom;O
Volja;O
uticaj;O
dvojicom;O
privatizaciju;O
Šefovi;O
Budimpešti;B-loc
vladara;O
romskim;O
skandala;O
razmotrili;O
prečišćavanja;O
Blokirani;O
Paralele;O
Liponen;B-per
većih;O
6.500;O
12.;O
odobrile;O
upute;O
uredbi;O
državnim;O
Dajanu;I-per
što;O
Vojislava;I-per
Majis;I-org
priznat;O
briselske;O
panoima;O
Osaki;B-loc
Jovčev;I-per
proporciju;O
zid;I-loc
OVK;B-org
birokratije;O
jednakost;O
promovisao;O
Evroimidža;B-org
žena;I-misc
Ahmetom;B-per
DPA;B-org
uveče;O
40-im;O
riječkoj;O
potencijalnog;O
drastičan;O
Opet;O
nasilju;O
zaštiti;I-misc
175;O
osiguraju;O
postupke;O
islamska;O
mapa;O
ispadanja;O
Puača;I-per
časa;O
MIlošević;B-per
nadležnošću;O
Hadžinasto;B-per
60;O
opstruiraju;O
Bit;B-loc
Vankuvera;B-loc
industriji;O
kompleksnijem;O
desnom;O
nemoguć;O
poražena;O
Luksemburga;B-loc
Trajkov;I-per
brine;O
Najmanje;O
inspekcija;O
unija;I-org
ukupno;O
Znamo;O
otišao;O
Iskreno;O
razgovara;O
CEFTE;B-org
koristili;O
Rumuniji;B-loc
fudbala;O
finalista;O
plenarnoj;O
Paolu;I-loc
nezbrinutu;O
reformu;I-org
savremenu;O
prošle;O
dolini;I-loc
naloga;O
kredita;O
reproduktivnom;O
Bez;O
kapetana;O
predstavljati;O
puča;O
učenja;O
On;O
plove;O
POS;O
